User Id,Name,Screen Name,Created At,Followers,Following,Favorites,Tweets,Lists,Language,Bio,Location,URL,Timezone,UTC Offset,Verified
37029151,Visit Indy,VisitIndy,Fri May 01 20:12:26 +0000 2009,120707,3449,11073,18660,940,,"Your official guide to Indianapolis. News, info, events & tips to help you explore the Circle City. Have a question about Indy? Tweet it!","Indianapolis, IN",http://t.co/dSHXnia6N8,,,1
544304238,INDOT Northeast,INDOTNortheast,Tue Apr 03 12:09:06 +0000 2012,7151,823,1987,13314,181,,"Indiana Department of Transportation updates for Northeast Indiana. Our goals: Safety, mobility and economic growth.",Northeast Indiana,https://t.co/OWnZ1MgJBH,,,1
2670497520,Indiana Legion,IndyLegion,Tue Jul 22 20:11:52 +0000 2014,559,1066,683,1130,11,,"The world's largest voice for veterans over 2.2 million members nationwide & 84,000 in the state of Indiana. 
“We Change Lives.” 
Visit https://t.co/RChVkKx8y6","Indiana, USA",https://t.co/DcywvCw5ld,,,0
212262370,Senator Dan Coats,SenDanCoats,Fri Nov 05 15:56:49 +0000 2010,39686,658,19,5127,1427,,Former U.S. Senator of Indiana,,https://t.co/te6GHEve7Y,,,1
2693000023,ACSCAN Indiana,ACSCANIN,Wed Jul 30 13:55:57 +0000 2014,454,461,394,2713,17,,We’re the @ACSCAN Indiana team working on #cancer advocacy issues.,"Indianapolis, IN",https://t.co/4fUhXczTEI,,,0
35816920,Indiana Homeland Security,IDHS,Mon Apr 27 18:27:06 +0000 2009,20421,879,2536,4657,463,,"Indiana Department of Homeland Security - Leading a Safe and Secure Indiana.

Social Media Policy: https://t.co/xoqkiKSY2u",Indiana,https://t.co/ml1QHY6kDG,,,0
544461626,INDOT Southwest,INDOTSouthwest,Tue Apr 03 17:46:55 +0000 2012,5980,307,770,6927,131,,Indiana Department of Transportation updates for Southwest Indiana. Call our #NextLevel Customer care line at 1 (855) INDOT4U (463-6848),"Southwest, IN",https://t.co/79YmkyJG76,,,1
544349775,INDOT Southeast,INDOTSoutheast,Tue Apr 03 13:20:24 +0000 2012,4682,208,56,3759,144,,"Indiana Department of Transportation updates for Southeast Indiana. Our goals: Safety, mobility and economic growth.",Southeast Indiana,http://t.co/e9aREimXye,,,0
38488158,Jeff Cardwell,jeffcardwell,Thu May 07 18:38:13 +0000 2009,5440,5258,1589,9844,60,,"Grateful & blessed husband, father, businessman, investor, former Chairman of the Indiana Republican Party & former Senior Advisor to @VP Mike Pence. #MAGA",United States,https://t.co/hr2XiEuNTa,,,0
488950348,Jerome Adams,JeromeAdamsMD,Sat Feb 11 01:10:18 +0000 2012,8953,351,1434,2649,97,,"Husband, dad, anesthesiologist, public health and wellness advocate. Tweets/RT don’t represent endorsement or my employer.","Washington, DC",https://t.co/ut3qM0VIxE,,,0
868286450,NWCS Superintendent,NWCSSchools,Mon Oct 08 16:36:50 +0000 2012,2062,115,1020,1587,14,,,"Ossian, IN",http://t.co/CTiHQ8FBtt,,,0
41621505,CBS4 Indy,CBS4Indy,Thu May 21 16:37:36 +0000 2009,19352,914,1083,155297,474,,Official account for CBS in Indianapolis,"Indianapolis, IN",https://t.co/g9exqgZp9x,,,1
1074101017,Susan W. Brooks,SusanWBrooks,Wed Jan 09 15:30:38 +0000 2013,20544,1270,1077,6447,797,,Serving the good people of Indiana’s 5th District in Congress. Facebook: https://t.co/GSC0yQ0KXW Instagram & Snapchat: @susanwbrooks,,https://t.co/JSQOTU8q0S,,,1
234128524,Senator Todd Young,SenToddYoung,Tue Jan 04 22:35:16 +0000 2011,42610,502,195,5058,1460,,I proudly serve Hoosier families in the U.S. Senate. Contact my office at (202) 224-5623 for assistance. You can also visit our website for additional info.,Indiana,https://t.co/IhAAMvhCKv,,,1
1065995022,Jackie Walorski,RepWalorski,Sun Jan 06 15:41:40 +0000 2013,17092,685,720,4712,727,,Representing Indiana's Second Congressional District,,http://t.co/1c3JNm0kJ5,,,1
106220134,Indianapolis Rotary,indyrotary,Mon Jan 18 21:47:01 +0000 2010,1385,512,1428,1645,34,,"The Rotary Club of Indianapolis is a service organization of diverse business, cultural and educational leaders.","Indianapolis, IN",http://t.co/I5jWf6lqzT,,,0
14885302,BioCrossroads,BioCrossroads,Fri May 23 19:08:42 +0000 2008,1676,317,1320,1819,70,,"BioCrossroads focuses on investment, development and advancement of Indiana's signature life sciences strengths",Indianapolis,http://t.co/sMYBC29CZh,,,0
3222633073,Indiana Grown,Indiana_Grown,Thu May 21 18:23:43 +0000 2015,1922,539,3570,1925,0,,A statewide agricultural initiative promoting Indiana grown products and encouraging Hoosiers to buy local! #IndianaGrown #buyIndiana,Indiana ,https://t.co/yNAYbrX3mf,,,0
702991555,Indiana DCS,IndianaDCS,Wed Jul 18 12:42:24 +0000 2012,1815,484,1160,3404,54,,Official site of the Indiana Department of Child Services (DCS). Call the Child Abuse and Neglect Hotline at 1-800-800-5556 to report child abuse or neglect.,Indianapolis,https://t.co/ruvwg2Myfh,,,0
4919082864,Eric Holcomb,GovHolcomb,Wed Feb 17 03:35:39 +0000 2016,21278,851,3548,5532,311,,"Hoosier, Husband, Navy Veteran, Dog Dad, 51st Governor of the Great State of Indiana",,https://t.co/NB0wSL6dzj,,,1
287822090,INSenateRepublicans,INSenateGOP,Mon Apr 25 18:59:23 +0000 2011,10300,3678,1878,19684,238,,"#INSenate Majority tweets brought to you by the Sen-R Comm Office. Covering #Indiana, #INLegis & Statehouse news.","Indianapolis, IN",http://t.co/DPKJLphAeO,,,0
3118589409,Eric Holcomb,HolcombForIN,Thu Mar 26 13:50:50 +0000 2015,8480,949,1305,3643,134,,Governor Holcomb Campaign Account. Follow @GovHolcomb for official tweets,,https://t.co/qO66FafnMl,,,1
93898319,Indiana State Police,IndStatePolice,Tue Dec 01 17:06:19 +0000 2009,85303,375,1876,16333,802,,"Official Twitter for the Indiana State Police - This account is not monitored 24/7. In the event of an emergency, call 9-1-1 for immediate assistance.","ÜT: 40.238994,-85.380985",https://t.co/kBtGHbaGa1,,,1
47685713,The Arc of Indiana,TheArcIN,Tue Jun 16 17:36:34 +0000 2009,2327,385,1273,5003,71,,Our mission-Empower families & people with I/DD & inspire positive change in public policy & public attitudes. The Arc team - tweeting to keep you informed!,"Indianapolis, Indiana",http://t.co/kfdWvBSqdn,,,0
3196215540,Kelly Mitchell,TOS_Mitchell,Fri May 15 12:10:31 +0000 2015,985,417,273,461,11,,55th IN Treasurer Of State,"Indianapolis, Indiana",http://t.co/1xcK5flBXR,,,0
100367386,Indiana University,IndianaUniv,Wed Dec 30 01:19:44 +0000 2009,74664,450,5107,17983,786,,"Established in 1820, Indiana University has 7 campuses: @IUBloomington, @IUEast, @IUKokomo, @IUNorthwest, @IUPUI, @IUSouthBend, and @IUSoutheast.",Indiana,https://t.co/nspdkKarVD,,,1
28672101,Vote Indiana Fever!,IndianaFever,Fri Apr 03 22:32:59 +0000 2009,42863,1467,10725,22671,693,,#WNBAvote 🗳 https://t.co/9Zy1jnuBr6 | Official home of the @WNBA's Indiana Fever. #Fever20 | #AllForLove,"Indianapolis, IN",https://t.co/3WEPhhk325,,,1
362055175,Indiana National Guard,INGuardsman,Thu Aug 25 19:39:52 +0000 2011,4697,1939,1541,3742,132,,"Official tweets from the Indiana #NationalGuard, your community-based, military, first-response organization. | Following, retweet ≠ endorsement.",Indiana,https://t.co/pWLj0Lexgz,,,1
1182481538,Honda Mfg of Indiana,HondaIndiana,Fri Feb 15 13:00:16 +0000 2013,1707,461,820,1501,23,,"Honda Manufacturing of Indiana employs 2,500+ associates in Greensburg, IN. We proudly build the Insight, CR-V and Civic Sedan.","Greensburg, Indiana",https://t.co/d4uYNRni0B,,,0
334874450,Mayor Andy Cook,MayorCook,Wed Jul 13 20:09:52 +0000 2011,2515,335,487,1305,38,,"Proudly serving the citizens of Westfield, Indiana.",,http://t.co/QElkvwvlqH,,,0
1603791752,Indiana BMV,INBMV,Thu Jul 18 16:14:29 +0000 2013,2448,533,1226,8515,47,,OUR MISSION: To serve all Hoosiers by providing best-in-class driver & vehicle services in a timely & accurate manner while ensuring security & transparency.,Indiana,http://t.co/ZmsU9GGt50,,,1
277709487,Farm Progress Daily,farmdaily,Tue Apr 05 21:47:28 +0000 2011,9661,775,281,24397,262,,Farm Progress Daily provides local and national agriculture news alongside top level ag information to help you improve your farm business.,"Des Moines, IA",http://t.co/qIh2iWbKq7,,,0
23944163,Indy Chamber,IndyChamber,Thu Mar 12 13:14:37 +0000 2009,25577,1814,2649,15539,757,,"We are committed to making the #IndyRegion the best place to live and do business. Umbrella organization to @indypartnership, @developindy, and @BOI_Indpls.","Indianapolis, IN",http://t.co/6zA78HdX7b,,,0
102467318,Krone North America,KRONE_NA,Wed Jan 06 20:14:42 +0000 2010,2181,308,227,1487,40,,KRONE was founded in Germany in 1906. Krone's Hay & Forage products are sold across North America. Contact us at social@krone-na.com or (901) 842-6011,"Memphis, TN",https://t.co/8xkruSnRb0,,,0
11775782,Journal & Courier,jconline,Wed Jan 02 22:51:43 +0000 2008,28257,1250,1748,95229,450,,The Journal & Courier covers Greater Lafayette and Purdue University as part of the USA Today Network.,"Lafayette, Indiana",https://t.co/BA2pBHLK91,,,1
16550142,IndyStar,indystar,Wed Oct 01 20:50:45 +0000 2008,267570,463,2769,261103,2900,,"News that matters. Sports that thrill. A city that excites. Local journalism from Central Indiana.
Instagram: IndyStar
Snapchat: indystarsnaps","Indianapolis, IN",https://t.co/B3kqZsAHA0,,,1
870092700,Indiana Corn Growers,IN_Corn,Tue Oct 09 15:35:05 +0000 2012,1569,460,335,927,17,,"Indiana Corn Growers Association is the VOICE for the Indiana corn farmers concerns in local, state & national policy.
Not funded by checkoff dollars.",Indiana,https://t.co/yr9jxhAE1D,,,0
870165824,Indiana Soy Farmers,Indiana_Soy,Tue Oct 09 16:14:53 +0000 2012,1001,402,167,681,11,,ISA Policy Committee is the soybean farmer's voice on critical public policy issues. Checkoff funds cannot be used for membership & policy.,Indiana,http://t.co/CR9T7ytMQM,,,0
308574642,Ports of Indiana,PortsofIndiana,Tue May 31 16:55:38 +0000 2011,1637,1059,1034,1766,54,,"Ports of Indiana is a statewide port authority operating 3 ports on the Ohio River and Lake Michigan in Burns Harbor, Mount Vernon and Jeffersonville.","State of Indiana, USA",http://t.co/Cvhf7Otvpu,,,0
395039515,Shannon Houser,Shannon_Houser,Fri Oct 21 01:22:55 +0000 2011,3803,2212,4548,8622,78,,📺 Reporter @cleveland19news Akron Native. Home in #TheLand. Typical dog obsessed owner. Opinions are my own. https://t.co/qqkpv58s3T,"Cleveland, OH",https://t.co/MjhXxUuXLF,,,1
1202236015,Stephanie Wang,stephaniewang,Wed Feb 20 21:42:04 +0000 2013,3582,1382,828,10202,166,,@ChalkbeatIN bureau chief fueled by cute animal pics. Go @NorthwesternU! & just keep swimming.,"Indianapolis, IN",https://t.co/o44u1Jc1RK,,,1
18060355,Indiana Chamber,IndianaChamber,Thu Dec 11 21:04:08 +0000 2008,19079,2043,4038,10462,464,,"We partner with 25,000 members and investors – representing over four million Hoosiers – to cultivate a world-class environment and provide economic prosperity.",,https://t.co/coJCnK2YSS,,,1
522573191,Emily Schebler,eschebler,Mon Mar 12 20:50:40 +0000 2012,223,304,6520,1861,1,,"Law Clerk, State Public Defender | @IUMckinney Law Student | @BallState & @BSUGOP Alum | My views do not reflect the views of my employer.","Batesville, IN",,,,0
246871490,Marc Lotter,marc_lotter,Thu Feb 03 16:52:21 +0000 2011,49762,1038,1144,4007,502,,Director of Strategic Communications for @realDonaldTrump 2020 Campaign.  Fmr Special Assistant to President & Press Sec to VP @mike_pence. #MAGA. 🇺🇸,"Washington, DC",https://t.co/dwXt62OBSf,,,1
1325106066,Rob Kendall,RobMKendall,Wed Apr 03 17:48:53 +0000 2013,3420,586,14929,13054,53,,Entertainer of all. Hated by some. Loved by many. Married to @haileynkendall.,"Indianapolis, IN",,,,0
14981817,Kyle Walker,KyleCWalker,Mon Jun 02 16:28:23 +0000 2008,2222,1734,1170,1572,39,,Not the soccer star.,"Indianapolis, IN",,,,0
14836282,Jim Banks,Jim_Banks,Mon May 19 18:42:34 +0000 2008,6669,2522,5164,9071,246,,Congressman (IN-3). Afghanistan veteran. Husband and father of three. Committed to preserving the American dream for future generations.,"Columbia City, Indiana",https://t.co/SYmtAzJz26,,,1
437170181,Tyler Ness,tylerjness,Thu Dec 15 02:53:58 +0000 2011,664,911,21423,20429,21,,Ball State Alum. Hoosier State Proud. Views and humor are mine and mine alone. Baseball is America’s Pastime.,"Indianapolis, IN",,,,0
21105746,Joanna King,JoannaKing,Tue Feb 17 16:59:21 +0000 2009,525,1288,2037,3200,43,,Mom. Entrepreneur. Mentor. Love my life! Blue Star Mom. Hoosier Hospitality Award winner. Torchbearer for Indiana's Bicentennial,"ÜT: 41.680427,-85.69296",,,,0
178408540,Daniel Miller,bigdan360,Sat Aug 14 17:48:34 +0000 2010,419,405,1954,7897,6,,"Patriot, lover of the Constitution, Greyhound Alumni. Former collegiate baseball player. Die hard Boston Red Sox/Patriots fan. Stay Humble, Stay Kind!","Indianapolis, IN",,,,0
65148013,104FM WIKY,104FMWIKY,Wed Aug 12 20:20:10 +0000 2009,4365,427,218,18500,81,,"News, Weather, Music!","Evansville, IN",http://t.co/PRQlImSanC,,,0
406634544,Justin Swanson,JSWAN_,Mon Nov 07 00:03:40 +0000 2011,887,651,828,1878,8,,@BosePAG Vice President and @Bose_law Of Counsel,,https://t.co/ejneHqlvZ7,,,0
96018067,Mike Neal,MikeNealIN,Fri Dec 11 00:22:33 +0000 2009,1913,1231,6306,13680,50,,▪️Christ Follower + Worship Leader ▪️Government Nerd + IN Pipeline Sheriff ▪️Hoosier + Planner + Traveler + ESTJ + 3w2 ▪️Former @VP @Mike_Pence Advance Chief,"Brownsburg, IN",https://t.co/sVrv0Ef53R,,,0
2321037374,Hamilton County YRs,HamCoYRs,Fri Jan 31 16:20:59 +0000 2014,224,251,6,46,8,,"Young Republicans in Hamilton County, IN dedicated to the promotion and election of GOP candidates and ideals.",,,,,0
2471758669,WYRZ 98.9 FM,WYRZ989,Thu May 01 01:29:58 +0000 2014,1161,1455,9381,86496,65,,"Local, listener-supported, playing Solid Gold in Hendricks County!","Brownsburg, IN",https://t.co/p6qFl0QEEg,,,0
18156714,Indianapolis Motor Speedway,IMS,Tue Dec 16 05:13:15 +0000 2008,221779,2072,43187,51541,2867,,"The Indianapolis Motor Speedway is the Racing Capital of the World. Home of the #Indy500, #INDYCARGP, and #Brickyard400",Indianapolis,,,,1
16285710,WISH-TV,WISH_TV,Sun Sep 14 18:35:22 +0000 2008,197766,1733,755,199785,1548,,News headlines and information for Indianapolis & Central Indiana.,"Indianapolis, Indiana",http://t.co/EV5oUoPOQl,,,1
16887867,SAIndiana,SAIndiana,Tue Oct 21 15:39:51 +0000 2008,3512,2823,9004,19965,147,,Doing the Most Good in Indianapolis and throughout Indiana.,"Indianapolis, Indiana",https://t.co/6dnBBoxSvy,,,0
33750798,Scott Walker,ScottWalker,Tue Apr 21 01:15:16 +0000 2009,280760,255,52,15054,3780,,"Christian American Husband Father of Matt & Alex, 45th Governor of WI Harley-Davidson rider Fan of Packers, Brewers, Bucks, MU & UW Author of Unintimidated","Wisconsin, USA",https://t.co/6ymo6WqnGg,,,1
364967265,Eric Berman,WIBC_EricBerman,Tue Aug 30 17:01:24 +0000 2011,4945,1059,3131,18191,175,,"Veteran reporter of state and local government and politics for 93.1 WIBC-FM/Network Indiana, avid trivia buff. Views expressed, if any, are mine, not WIBC's.","Indianapolis, IN",http://t.co/AWxsuhe6AG,,,0
547806435,Brandt Hershman,BrandtHershman,Sat Apr 07 16:16:54 +0000 2012,1849,1364,1268,3048,45,,"Attorney, Conservative, Former Senate Majority Leader, Govt reformer, tax cutter. Built IN by relocating Illinois businesses, one company at a time..","Washington, DC",,,,0
110456022,Todd Rokita,ToddRokitaIN,Mon Feb 01 16:20:51 +0000 2010,4442,4807,7757,1839,124,,"Scrappy, go-getter executive who is a happy Hoosier conservative, committed husband, and proud father of two boys who will change the world!","Indiana, USA",https://t.co/COYuoGf3Oo,,,1
15572998,mwarner95,mwarner95,Wed Jul 23 21:48:09 +0000 2008,2328,2770,4755,31368,122,,Alum @INDGOP @ToddRokitaIN @MayorBallard & @mike_pence. Future Senior Fellow @ChickFilA - PD @L_roundtable - @Huskers fan Opinions are mine,Hoosier State,,,,0
1895534522,Kevin Kiefer,kevindk82,Mon Sep 23 00:09:49 +0000 2013,430,710,980,31137,48,,"I currently work at a factory in northern Indiana. Passionate conservative, love Indiana, love America, highly patriotic. RT =/= endorsement.",,,,,0
25073877,Donald J. Trump,realDonaldTrump,Wed Mar 18 13:46:38 +0000 2009,61465185,47,7,42588,104719,,45th President of the United States of America🇺🇸,"Washington, DC",https://t.co/OMxB0x7xC5,,,1
28785486,ABC News,ABC,Sat Apr 04 12:40:32 +0000 2009,14369285,537,39,256843,56424,,"All the news and information you need to see, curated by the @ABC News team. https://t.co/PKeobr4xt0 Tips: https://t.co/2ICEX6CuXd",New York City / Worldwide,https://t.co/7mnR2AtpOn,,,1
620571475,Dan Scavino,DanScavino,Thu Jun 28 02:45:39 +0000 2012,535018,651,2940,10473,3478,,PERSONAL TWITTER HANDLE.,"Washington, DC✈️New York",,,,1
272395158,FOX&friends Weekend,ffweekend,Sat Mar 26 12:31:05 +0000 2011,153554,116,132,6282,993,,"FOX & Friends Weekend: Saturday and Sunday, 6-10am ET! Weekends are #betterwithfriends Facebook: https://t.co/wVi1pRcfRv","New York, NY",https://t.co/xg790NQUNl,,,1
729676086632656900,Official Team Trump,TeamTrump,Mon May 09 14:15:10 +0000 2016,1067718,49,2180,12644,2811,,"Welcome to Team Trump, the official Twitter for the Trump Campaign! Be sure to text ""TWITTER"" to 88022! Together, we will MAKE AMERICA GREAT AGAIN! 🇺🇸",USA,https://t.co/mZB2hymxC9,,,1
9300262,POLITICO,politico,Mon Oct 08 00:29:38 +0000 2007,3842989,1426,29,308191,39459,,"Nobody knows politics like POLITICO. Got a news tip for us? 
👉 https://t.co/fp9nugJuND","Washington, D.C.",https://t.co/PPMyQsPlIg,,,1
23764675,Times-Dispatch,RTDNEWS,Wed Mar 11 13:49:05 +0000 2009,113652,657,696,92555,1477,,"News, opinion, sports and more from the Richmond Times-Dispatch. Follow our journalists on Twitter: https://t.co/kJvjcVY83i","Richmond, VA",http://t.co/9iKCAt76qA,,,1
16815644,ABC News Politics,ABCPolitics,Thu Oct 16 22:43:16 +0000 2008,754478,476,72,127216,6358,,Reports from @ABC News' political team.,"Washington, DC",https://t.co/SO3M0qceOH,,,1
1367531,Fox News,FoxNews,Sat Mar 17 19:01:26 +0000 2007,18460601,398,0,418053,65547,,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza",U.S.A.,http://t.co/ZYG58XZtAC,,,1
813286,Barack Obama,BarackObama,Mon Mar 05 22:08:25 +0000 2007,106784207,613560,11,15644,229054,,"Dad, husband, President, citizen.","Washington, DC",https://t.co/93Y27HEnnX,,,1
23022687,Ted Cruz,tedcruz,Fri Mar 06 03:20:20 +0000 2009,3356715,6432,1443,24242,12137,,"Father of two, @heidiscruz's husband, fighter for liberty. Representing the great state of Texas in the U.S. Senate.","Houston, Texas",https://t.co/dJ4Q3979gw,,,1
471672239,Kellyanne Conway,KellyannePolls,Mon Jan 23 04:14:28 +0000 2012,2763100,759,4190,8014,8578,,Mom. Patriot. Catholic. Counselor. Survivor.,USA🇺🇸,,,,1
7744592,TODAY,TODAYshow,Thu Jul 26 19:56:22 +0000 2007,4277698,8081,10084,141043,19613,,America's favorite morning show | Snapchat: todayshow,Studio 1A,https://t.co/F4QAq97Dvo,,,1
765722067501195264,Jordan Karem,JordanKarem1,Wed Aug 17 01:29:02 +0000 2016,1268,260,368,363,50,,,"Washington, DC",,,,0
11134252,GOP,GOP,Thu Dec 13 17:15:41 +0000 2007,1928047,1660,279,34184,9201,,Join our team and get official updates from the Republican National Committee. ⬇️,,https://t.co/TuMeEDhfc4,,,1
15513604,FOX & friends,foxandfriends,Mon Jul 21 10:50:09 +0000 2008,1335186,1076,5466,93889,8272,,America's #1 cable morning news show,New York City,https://t.co/xg790NQUNl,,,1
16420152,Liberty University,LibertyU,Tue Sep 23 15:09:09 +0000 2008,88881,554,4847,17720,673,,This is the official Twitter account for Liberty University. For more information visit http://t.co/xEkzzkY2SL!,"Lynchburg, Va",,,,1
22650211,Good Morning America,GMA,Tue Mar 03 17:40:29 +0000 2009,3646178,2425,6597,213689,17037,,Put some GOOD in your morning! Watch @GMA at 7am and around the clock at https://t.co/zWNTWbVVGq! Watch @StrahanAndSara at 1pm ET/12pm c/p weekdays!,"New York, NY",https://t.co/6BMCustbHK,,,1
20402945,CNBC,CNBC,Mon Feb 09 00:03:41 +0000 2009,3190941,699,205,288132,27595,,First in business worldwide.,"Englewood Cliffs, NJ",,,,1
11856892,Meet the Press,MeetThePress,Fri Jan 04 22:28:20 +0000 2008,589938,404,1494,61239,7009,,"Meet the Press is the longest-running television show in history. If it's Sunday, it's Meet the Press with @ChuckTodd. #MTP #IfItsSunday #MTPDaily","Washington, D.C.",https://t.co/uqtRXPrjFZ,,,1
205392468,Face The Nation,FaceTheNation,Wed Oct 20 19:37:47 +0000 2010,474216,1291,19,27773,2366,,"Moderated by @margbrennan of @CBSNews, we are America's premier public affairs program |  📸 IG: @facethenation","Washington, DC",http://t.co/mEuxzh5BbK,,,1
117082566,David Brody,DavidBrodyCBN,Wed Feb 24 13:43:43 +0000 2010,20666,1623,2551,20116,487,,"Chief Political Analyst, CBN News",Retweets are not endorsements,https://t.co/a3VMIohH7C,,,0
18805644,FoxNewsSunday,FoxNewsSunday,Fri Jan 09 16:25:42 +0000 2009,258097,813,649,13615,3062,,Fox News Sunday with Chris Wallace,"Washington, D.C.",http://t.co/bHEAnMY75x,,,1
818910970567344128,Vice President Mike Pence,VP,Tue Jan 10 20:02:44 +0000 2017,7547726,13,16,6663,9150,,"Vice President Mike Pence. Husband, father, & honored to serve as the 48th Vice President of the United States. Tweets may be archived: https://t.co/eVVzoBb3Zr","Washington, D.C.",https://t.co/8TGZjBkuaR,,,1
15444711,Florida GOP,FloridaGOP,Tue Jul 15 19:24:34 +0000 2008,44454,2844,80,13570,782,,The official Twitter account of the Republican Party of Florida.  http://t.co/2BDOkpM3tx,Florida,http://t.co/KFVBkdlAPT,,,1
822127086194348032,Karen Pence,SecondLady,Thu Jan 19 17:02:26 +0000 2017,454742,3,3,1430,1204,,"Educator, mom, wife of @VP Pence. Passionate about art therapy, military families and Sister Cities International. Tweets may be archived: https://t.co/eVVzoBb3Zr","Washington, DC",https://t.co/IxLjEB2zlE,,,1
17918065,Susan B. Anthony List,SBAList,Sat Dec 06 06:29:11 +0000 2008,58300,2873,4911,24210,872,,"Working to end abortion by electing leaders & passing #ProLife laws, with a special calling to promote pro-life women. Follow @MarjorieSBA @LozierInstitute 🤰👶","Washington, DC",https://t.co/13cRMrU2No,,,1
31127446,Mark Knoller,markknoller,Tue Apr 14 14:01:03 +0000 2009,322650,2215,20,132818,9332,,CBS News White House Correspondent,"Washington, D.C.",http://t.co/BCxDdZjO0a,,,1
19302840,GOPAC,GOPAC,Wed Jan 21 19:36:51 +0000 2009,10481,1960,734,4568,171,,GOPAC- Educating and electing a new generation of Republican leaders.  #TeamGOPAC,"Washington, DC",http://t.co/BFCUDiQ3Cz,,,1
